,close,date,time
2020-10-28 10:40:00,235.0,2020-10-28,1040
2020-10-28 10:45:00,234.8,2020-10-28,1045
2020-10-28 10:50:00,235.28,2020-10-28,1050
2020-10-28 10:55:00,236.1,2020-10-28,1055
2020-10-28 11:00:00,235.4,2020-10-28,1100
2020-10-28 11:05:00,235.46,2020-10-28,1105
2020-10-28 11:10:00,235.45,2020-10-28,1110
2020-10-28 11:15:00,234.73,2020-10-28,1115
2020-10-28 11:20:00,235.99,2020-10-28,1120
2020-10-28 11:25:00,236.8,2020-10-28,1125
2020-10-28 11:30:00,237.33,2020-10-28,1130
2020-10-28 13:05:00,238.23,2020-10-28,1305
2020-10-28 13:10:00,239.48,2020-10-28,1310
2020-10-28 13:15:00,240.01,2020-10-28,1315
2020-10-28 13:20:00,240.8,2020-10-28,1320
2020-10-28 13:25:00,240.74,2020-10-28,1325
2020-10-28 13:30:00,240.74,2020-10-28,1330
2020-10-28 13:35:00,242.0,2020-10-28,1335
2020-10-28 13:40:00,242.99,2020-10-28,1340
2020-10-28 13:45:00,242.42,2020-10-28,1345
2020-10-28 13:50:00,243.5,2020-10-28,1350
2020-10-28 13:55:00,244.65,2020-10-28,1355
2020-10-28 14:00:00,245.41,2020-10-28,1400
2020-10-28 14:05:00,243.85,2020-10-28,1405
2020-10-28 14:10:00,244.16,2020-10-28,1410
2020-10-28 14:15:00,242.94,2020-10-28,1415
2020-10-28 14:20:00,244.0,2020-10-28,1420
2020-10-28 14:25:00,243.3,2020-10-28,1425
2020-10-28 14:30:00,243.5,2020-10-28,1430
2020-10-28 14:35:00,243.7,2020-10-28,1435
2020-10-28 14:40:00,241.53,2020-10-28,1440
2020-10-28 14:45:00,240.86,2020-10-28,1445
2020-10-28 14:50:00,240.58,2020-10-28,1450
2020-10-28 14:55:00,240.11,2020-10-28,1455
2020-10-28 15:00:00,240.26,2020-10-28,1500
2020-10-29 09:35:00,235.39,2020-10-29,0935
2020-10-29 09:40:00,234.14,2020-10-29,0940
2020-10-29 09:45:00,236.27,2020-10-29,0945
2020-10-29 09:50:00,235.6,2020-10-29,0950
2020-10-29 09:55:00,234.56,2020-10-29,0955
2020-10-29 10:00:00,234.28,2020-10-29,1000
2020-10-29 10:05:00,233.67,2020-10-29,1005
2020-10-29 10:10:00,233.48,2020-10-29,1010
2020-10-29 10:15:00,234.28,2020-10-29,1015
2020-10-29 10:20:00,234.08,2020-10-29,1020
2020-10-29 10:25:00,234.16,2020-10-29,1025
2020-10-29 10:30:00,233.47,2020-10-29,1030
2020-10-29 10:35:00,233.41,2020-10-29,1035
2020-10-29 10:40:00,234.63,2020-10-29,1040
2020-10-29 10:45:00,236.46,2020-10-29,1045
2020-10-29 10:50:00,236.5,2020-10-29,1050
2020-10-29 10:55:00,237.77,2020-10-29,1055
2020-10-29 11:00:00,238.3,2020-10-29,1100
2020-10-29 11:05:00,237.7,2020-10-29,1105
2020-10-29 11:10:00,238.33,2020-10-29,1110
2020-10-29 11:15:00,238.13,2020-10-29,1115
2020-10-29 11:20:00,238.74,2020-10-29,1120
2020-10-29 11:25:00,237.54,2020-10-29,1125
2020-10-29 11:30:00,237.51,2020-10-29,1130
2020-10-29 13:05:00,237.0,2020-10-29,1305
2020-10-29 13:10:00,238.99,2020-10-29,1310
2020-10-29 13:15:00,239.75,2020-10-29,1315
2020-10-29 13:20:00,240.36,2020-10-29,1320
2020-10-29 13:25:00,238.69,2020-10-29,1325
2020-10-29 13:30:00,237.93,2020-10-29,1330
2020-10-29 13:35:00,238.48,2020-10-29,1335
2020-10-29 13:40:00,238.97,2020-10-29,1340
2020-10-29 13:45:00,239.56,2020-10-29,1345
2020-10-29 13:50:00,238.89,2020-10-29,1350
2020-10-29 13:55:00,239.02,2020-10-29,1355
2020-10-29 14:00:00,239.31,2020-10-29,1400
2020-10-29 14:05:00,238.66,2020-10-29,1405
2020-10-29 14:10:00,239.06,2020-10-29,1410
2020-10-29 14:15:00,240.0,2020-10-29,1415
2020-10-29 14:20:00,239.96,2020-10-29,1420
2020-10-29 14:25:00,240.1,2020-10-29,1425
2020-10-29 14:30:00,241.0,2020-10-29,1430
2020-10-29 14:35:00,240.5,2020-10-29,1435
2020-10-29 14:40:00,242.0,2020-10-29,1440
2020-10-29 14:45:00,241.6,2020-10-29,1445
2020-10-29 14:50:00,242.5,2020-10-29,1450
2020-10-29 14:55:00,241.71,2020-10-29,1455
2020-10-29 15:00:00,240.0,2020-10-29,1500
2020-10-30 09:35:00,240.53,2020-10-30,0935
2020-10-30 09:40:00,240.0,2020-10-30,0940
2020-10-30 09:45:00,240.87,2020-10-30,0945
2020-10-30 09:50:00,238.65,2020-10-30,0950
2020-10-30 09:55:00,239.5,2020-10-30,0955
2020-10-30 10:00:00,239.81,2020-10-30,1000
2020-10-30 10:05:00,240.64,2020-10-30,1005
2020-10-30 10:10:00,241.3,2020-10-30,1010
2020-10-30 10:15:00,241.53,2020-10-30,1015
2020-10-30 10:20:00,242.26,2020-10-30,1020
2020-10-30 10:25:00,243.3,2020-10-30,1025
2020-10-30 10:30:00,244.38,2020-10-30,1030
2020-10-30 10:35:00,243.85,2020-10-30,1035
2020-10-30 10:40:00,245.39,2020-10-30,1040
2020-10-30 10:45:00,248.38,2020-10-30,1045
2020-10-30 10:50:00,250.16,2020-10-30,1050
2020-10-30 10:55:00,248.5,2020-10-30,1055
2020-10-30 11:00:00,249.5,2020-10-30,1100
2020-10-30 11:05:00,249.45,2020-10-30,1105
2020-10-30 11:10:00,249.89,2020-10-30,1110
2020-10-30 11:15:00,250.24,2020-10-30,1115
2020-10-30 11:20:00,251.99,2020-10-30,1120
2020-10-30 11:25:00,253.6,2020-10-30,1125
2020-10-30 11:30:00,255.93,2020-10-30,1130
2020-10-30 13:05:00,254.61,2020-10-30,1305
2020-10-30 13:10:00,255.8,2020-10-30,1310
2020-10-30 13:15:00,255.06,2020-10-30,1315
2020-10-30 13:20:00,255.01,2020-10-30,1320
2020-10-30 13:25:00,252.11,2020-10-30,1325
2020-10-30 13:30:00,250.0,2020-10-30,1330
2020-10-30 13:35:00,248.36,2020-10-30,1335
2020-10-30 13:40:00,249.0,2020-10-30,1340
2020-10-30 13:45:00,248.99,2020-10-30,1345
2020-10-30 13:50:00,251.0,2020-10-30,1350
2020-10-30 13:55:00,249.57,2020-10-30,1355
2020-10-30 14:00:00,249.78,2020-10-30,1400
2020-10-30 14:05:00,248.2,2020-10-30,1405
2020-10-30 14:10:00,247.13,2020-10-30,1410
2020-10-30 14:15:00,247.83,2020-10-30,1415
2020-10-30 14:20:00,249.0,2020-10-30,1420
2020-10-30 14:25:00,249.14,2020-10-30,1425
2020-10-30 14:30:00,249.33,2020-10-30,1430
2020-10-30 14:35:00,247.3,2020-10-30,1435
2020-10-30 14:40:00,247.78,2020-10-30,1440
2020-10-30 14:45:00,249.2,2020-10-30,1445
2020-10-30 14:50:00,248.76,2020-10-30,1450
2020-10-30 14:55:00,247.0,2020-10-30,1455
2020-10-30 15:00:00,247.17,2020-10-30,1500
2020-11-02 09:35:00,247.22,2020-11-02,0935
2020-11-02 09:40:00,249.0,2020-11-02,0940
2020-11-02 09:45:00,249.4,2020-11-02,0945
2020-11-02 09:50:00,250.44,2020-11-02,0950
2020-11-02 09:55:00,251.64,2020-11-02,0955
2020-11-02 10:00:00,252.03,2020-11-02,1000
2020-11-02 10:05:00,250.58,2020-11-02,1005
2020-11-02 10:10:00,248.12,2020-11-02,1010
2020-11-02 10:15:00,249.05,2020-11-02,1015
2020-11-02 10:20:00,249.95,2020-11-02,1020
2020-11-02 10:25:00,251.74,2020-11-02,1025
2020-11-02 10:30:00,252.68,2020-11-02,1030
2020-11-02 10:35:00,253.19,2020-11-02,1035
2020-11-02 10:40:00,251.57,2020-11-02,1040
2020-11-02 10:45:00,252.86,2020-11-02,1045
2020-11-02 10:50:00,252.88,2020-11-02,1050
2020-11-02 10:55:00,253.66,2020-11-02,1055
2020-11-02 11:00:00,253.0,2020-11-02,1100
2020-11-02 11:05:00,254.43,2020-11-02,1105
2020-11-02 11:10:00,255.17,2020-11-02,1110
2020-11-02 11:15:00,256.86,2020-11-02,1115
2020-11-02 11:20:00,257.96,2020-11-02,1120
2020-11-02 11:25:00,257.77,2020-11-02,1125
2020-11-02 11:30:00,256.1,2020-11-02,1130
2020-11-02 13:05:00,256.2,2020-11-02,1305
2020-11-02 13:10:00,256.3,2020-11-02,1310
2020-11-02 13:15:00,257.98,2020-11-02,1315
2020-11-02 13:20:00,258.58,2020-11-02,1320
2020-11-02 13:25:00,256.87,2020-11-02,1325
2020-11-02 13:30:00,258.02,2020-11-02,1330
2020-11-02 13:35:00,260.4,2020-11-02,1335
2020-11-02 13:40:00,260.38,2020-11-02,1340
2020-11-02 13:45:00,261.58,2020-11-02,1345
2020-11-02 13:50:00,262.78,2020-11-02,1350
2020-11-02 13:55:00,264.88,2020-11-02,1355
2020-11-02 14:00:00,262.52,2020-11-02,1400
2020-11-02 14:05:00,260.2,2020-11-02,1405
2020-11-02 14:10:00,261.0,2020-11-02,1410
2020-11-02 14:15:00,261.3,2020-11-02,1415
2020-11-02 14:20:00,261.34,2020-11-02,1420
2020-11-02 14:25:00,259.6,2020-11-02,1425
2020-11-02 14:30:00,260.8,2020-11-02,1430
2020-11-02 14:35:00,261.01,2020-11-02,1435
2020-11-02 14:40:00,262.15,2020-11-02,1440
2020-11-02 14:45:00,260.97,2020-11-02,1445
2020-11-02 14:50:00,261.78,2020-11-02,1450
2020-11-02 14:55:00,260.04,2020-11-02,1455
2020-11-02 15:00:00,260.14,2020-11-02,1500
2020-11-03 09:35:00,257.0,2020-11-03,0935
2020-11-03 09:40:00,254.08,2020-11-03,0940
2020-11-03 09:45:00,253.4,2020-11-03,0945
2020-11-03 09:50:00,253.8,2020-11-03,0950
2020-11-03 09:55:00,250.68,2020-11-03,0955
2020-11-03 10:00:00,249.73,2020-11-03,1000
2020-11-03 10:05:00,249.62,2020-11-03,1005
2020-11-03 10:10:00,250.63,2020-11-03,1010
2020-11-03 10:15:00,250.28,2020-11-03,1015
2020-11-03 10:20:00,252.16,2020-11-03,1020
2020-11-03 10:25:00,252.62,2020-11-03,1025
2020-11-03 10:30:00,252.4,2020-11-03,1030
2020-11-03 10:35:00,252.6,2020-11-03,1035
2020-11-03 10:40:00,252.64,2020-11-03,1040
2020-11-03 10:45:00,253.3,2020-11-03,1045
2020-11-03 10:50:00,254.21,2020-11-03,1050
2020-11-03 10:55:00,254.3,2020-11-03,1055
2020-11-03 11:00:00,254.6,2020-11-03,1100
2020-11-03 11:05:00,253.77,2020-11-03,1105
2020-11-03 11:10:00,252.24,2020-11-03,1110
2020-11-03 11:15:00,252.5,2020-11-03,1115
2020-11-03 11:20:00,252.39,2020-11-03,1120
2020-11-03 11:25:00,252.37,2020-11-03,1125
2020-11-03 11:30:00,252.6,2020-11-03,1130
2020-11-03 13:05:00,252.0,2020-11-03,1305
2020-11-03 13:10:00,252.12,2020-11-03,1310
2020-11-03 13:15:00,253.55,2020-11-03,1315
2020-11-03 13:20:00,253.56,2020-11-03,1320
2020-11-03 13:25:00,254.65,2020-11-03,1325
2020-11-03 13:30:00,254.68,2020-11-03,1330
2020-11-03 13:35:00,255.0,2020-11-03,1335
2020-11-03 13:40:00,255.2,2020-11-03,1340
2020-11-03 13:45:00,255.8,2020-11-03,1345
2020-11-03 13:50:00,255.09,2020-11-03,1350
2020-11-03 13:55:00,254.5,2020-11-03,1355
2020-11-03 14:00:00,255.36,2020-11-03,1400
2020-11-03 14:05:00,255.87,2020-11-03,1405
2020-11-03 14:10:00,255.8,2020-11-03,1410
2020-11-03 14:15:00,255.9,2020-11-03,1415
2020-11-03 14:20:00,257.0,2020-11-03,1420
2020-11-03 14:25:00,256.29,2020-11-03,1425
2020-11-03 14:30:00,255.55,2020-11-03,1430
2020-11-03 14:35:00,256.3,2020-11-03,1435
2020-11-03 14:40:00,256.51,2020-11-03,1440
2020-11-03 14:45:00,257.12,2020-11-03,1445
2020-11-03 14:50:00,257.03,2020-11-03,1450
2020-11-03 14:55:00,256.4,2020-11-03,1455
2020-11-03 15:00:00,256.02,2020-11-03,1500
2020-11-04 09:35:00,258.21,2020-11-04,0935
2020-11-04 09:40:00,258.23,2020-11-04,0940
2020-11-04 09:45:00,257.42,2020-11-04,0945
2020-11-04 09:50:00,259.84,2020-11-04,0950
2020-11-04 09:55:00,258.83,2020-11-04,0955
2020-11-04 10:00:00,258.13,2020-11-04,1000
2020-11-04 10:05:00,257.2,2020-11-04,1005
2020-11-04 10:10:00,257.5,2020-11-04,1010
2020-11-04 10:15:00,257.36,2020-11-04,1015
2020-11-04 10:20:00,255.65,2020-11-04,1020
2020-11-04 10:25:00,255.11,2020-11-04,1025
2020-11-04 10:30:00,257.49,2020-11-04,1030
2020-11-04 10:35:00,255.25,2020-11-04,1035
2020-11-04 10:40:00,254.86,2020-11-04,1040
2020-11-04 10:45:00,253.15,2020-11-04,1045
2020-11-04 10:50:00,254.11,2020-11-04,1050
2020-11-04 10:55:00,253.97,2020-11-04,1055
2020-11-04 11:00:00,253.79,2020-11-04,1100
2020-11-04 11:05:00,254.1,2020-11-04,1105
2020-11-04 11:10:00,256.29,2020-11-04,1110
2020-11-04 11:15:00,254.92,2020-11-04,1115
2020-11-04 11:20:00,255.28,2020-11-04,1120
2020-11-04 11:25:00,255.1,2020-11-04,1125
2020-11-04 11:30:00,254.09,2020-11-04,1130
2020-11-04 13:05:00,252.5,2020-11-04,1305
2020-11-04 13:10:00,250.8,2020-11-04,1310
2020-11-04 13:15:00,250.8,2020-11-04,1315
2020-11-04 13:20:00,251.4,2020-11-04,1320
2020-11-04 13:25:00,252.25,2020-11-04,1325
2020-11-04 13:30:00,253.6,2020-11-04,1330
2020-11-04 13:35:00,254.3,2020-11-04,1335
2020-11-04 13:40:00,252.96,2020-11-04,1340
2020-11-04 13:45:00,252.38,2020-11-04,1345
2020-11-04 13:50:00,253.0,2020-11-04,1350
2020-11-04 13:55:00,254.18,2020-11-04,1355
2020-11-04 14:00:00,253.81,2020-11-04,1400
2020-11-04 14:05:00,255.0,2020-11-04,1405
2020-11-04 14:10:00,255.36,2020-11-04,1410
2020-11-04 14:15:00,255.3,2020-11-04,1415
2020-11-04 14:20:00,253.58,2020-11-04,1420
2020-11-04 14:25:00,254.58,2020-11-04,1425
2020-11-04 14:30:00,254.16,2020-11-04,1430
2020-11-04 14:35:00,255.58,2020-11-04,1435
2020-11-04 14:40:00,255.46,2020-11-04,1440
2020-11-04 14:45:00,255.78,2020-11-04,1445
2020-11-04 14:50:00,255.0,2020-11-04,1450
2020-11-04 14:55:00,255.38,2020-11-04,1455
2020-11-04 15:00:00,255.55,2020-11-04,1500
2020-11-05 09:35:00,263.0,2020-11-05,0935
2020-11-05 09:40:00,262.01,2020-11-05,0940
2020-11-05 09:45:00,262.6,2020-11-05,0945
2020-11-05 09:50:00,263.77,2020-11-05,0950
2020-11-05 09:55:00,264.19,2020-11-05,0955
2020-11-05 10:00:00,266.0,2020-11-05,1000
2020-11-05 10:05:00,266.07,2020-11-05,1005
2020-11-05 10:10:00,264.18,2020-11-05,1010
2020-11-05 10:15:00,262.7,2020-11-05,1015
2020-11-05 10:20:00,262.7,2020-11-05,1020
2020-11-05 10:25:00,263.5,2020-11-05,1025
2020-11-05 10:30:00,264.48,2020-11-05,1030
2020-11-05 10:35:00,264.6,2020-11-05,1035
2020-11-05 10:40:00,264.63,2020-11-05,1040
2020-11-05 10:45:00,263.05,2020-11-05,1045
2020-11-05 10:50:00,262.89,2020-11-05,1050
2020-11-05 10:55:00,262.88,2020-11-05,1055
2020-11-05 11:00:00,262.66,2020-11-05,1100
2020-11-05 11:05:00,262.97,2020-11-05,1105
2020-11-05 11:10:00,263.23,2020-11-05,1110
2020-11-05 11:15:00,263.77,2020-11-05,1115
2020-11-05 11:20:00,264.44,2020-11-05,1120
2020-11-05 11:25:00,264.57,2020-11-05,1125
2020-11-05 11:30:00,264.84,2020-11-05,1130
2020-11-05 13:05:00,265.45,2020-11-05,1305
2020-11-05 13:10:00,265.95,2020-11-05,1310
2020-11-05 13:15:00,266.01,2020-11-05,1315
2020-11-05 13:20:00,265.01,2020-11-05,1320
2020-11-05 13:25:00,263.77,2020-11-05,1325
2020-11-05 13:30:00,263.2,2020-11-05,1330
2020-11-05 13:35:00,264.83,2020-11-05,1335
2020-11-05 13:40:00,264.2,2020-11-05,1340
2020-11-05 13:45:00,264.89,2020-11-05,1345
2020-11-05 13:50:00,266.02,2020-11-05,1350
2020-11-05 13:55:00,266.59,2020-11-05,1355
2020-11-05 14:00:00,266.29,2020-11-05,1400
2020-11-05 14:05:00,266.0,2020-11-05,1405
2020-11-05 14:10:00,267.44,2020-11-05,1410
2020-11-05 14:15:00,266.35,2020-11-05,1415
2020-11-05 14:20:00,266.4,2020-11-05,1420
2020-11-05 14:25:00,266.77,2020-11-05,1425
2020-11-05 14:30:00,267.0,2020-11-05,1430
2020-11-05 14:35:00,267.62,2020-11-05,1435
2020-11-05 14:40:00,266.4,2020-11-05,1440
2020-11-05 14:45:00,265.82,2020-11-05,1445
2020-11-05 14:50:00,266.99,2020-11-05,1450
2020-11-05 14:55:00,268.0,2020-11-05,1455
2020-11-05 15:00:00,268.5,2020-11-05,1500
2020-11-06 09:35:00,269.9,2020-11-06,0935
2020-11-06 09:40:00,270.1,2020-11-06,0940
2020-11-06 09:45:00,272.88,2020-11-06,0945
2020-11-06 09:50:00,273.8,2020-11-06,0950
2020-11-06 09:55:00,275.06,2020-11-06,0955
2020-11-06 10:00:00,273.05,2020-11-06,1000
2020-11-06 10:05:00,269.5,2020-11-06,1005
2020-11-06 10:10:00,269.99,2020-11-06,1010
2020-11-06 10:15:00,269.0,2020-11-06,1015
2020-11-06 10:20:00,265.34,2020-11-06,1020
2020-11-06 10:25:00,263.0,2020-11-06,1025
2020-11-06 10:30:00,264.13,2020-11-06,1030
2020-11-06 10:35:00,263.88,2020-11-06,1035
2020-11-06 10:40:00,263.0,2020-11-06,1040
2020-11-06 10:45:00,262.28,2020-11-06,1045
2020-11-06 10:50:00,263.37,2020-11-06,1050
2020-11-06 10:55:00,264.4,2020-11-06,1055
2020-11-06 11:00:00,263.97,2020-11-06,1100
2020-11-06 11:05:00,262.79,2020-11-06,1105
2020-11-06 11:10:00,263.0,2020-11-06,1110
2020-11-06 11:15:00,263.52,2020-11-06,1115
2020-11-06 11:20:00,262.99,2020-11-06,1120
2020-11-06 11:25:00,261.86,2020-11-06,1125
2020-11-06 11:30:00,262.5,2020-11-06,1130
2020-11-06 13:05:00,260.58,2020-11-06,1305
2020-11-06 13:10:00,261.72,2020-11-06,1310
2020-11-06 13:15:00,261.14,2020-11-06,1315
2020-11-06 13:20:00,260.8,2020-11-06,1320
2020-11-06 13:25:00,260.87,2020-11-06,1325
2020-11-06 13:30:00,261.88,2020-11-06,1330
2020-11-06 13:35:00,262.7,2020-11-06,1335
2020-11-06 13:40:00,262.41,2020-11-06,1340
2020-11-06 13:45:00,262.02,2020-11-06,1345
2020-11-06 13:50:00,261.0,2020-11-06,1350
2020-11-06 13:55:00,261.5,2020-11-06,1355
2020-11-06 14:00:00,261.6,2020-11-06,1400
2020-11-06 14:05:00,261.73,2020-11-06,1405
2020-11-06 14:10:00,262.3,2020-11-06,1410
2020-11-06 14:15:00,262.6,2020-11-06,1415
2020-11-06 14:20:00,262.3,2020-11-06,1420
2020-11-06 14:25:00,262.7,2020-11-06,1425
2020-11-06 14:30:00,262.67,2020-11-06,1430
2020-11-06 14:35:00,263.48,2020-11-06,1435
2020-11-06 14:40:00,263.9,2020-11-06,1440
2020-11-06 14:45:00,264.0,2020-11-06,1445
2020-11-06 14:50:00,263.81,2020-11-06,1450
2020-11-06 14:55:00,263.78,2020-11-06,1455
2020-11-06 15:00:00,263.5,2020-11-06,1500
2020-11-09 09:35:00,271.0,2020-11-09,0935
2020-11-09 09:40:00,267.95,2020-11-09,0940
2020-11-09 09:45:00,268.5,2020-11-09,0945
2020-11-09 09:50:00,266.2,2020-11-09,0950
2020-11-09 09:55:00,264.8,2020-11-09,0955
2020-11-09 10:00:00,262.8,2020-11-09,1000
2020-11-09 10:05:00,261.99,2020-11-09,1005
2020-11-09 10:10:00,263.71,2020-11-09,1010
2020-11-09 10:15:00,264.87,2020-11-09,1015
2020-11-09 10:20:00,262.96,2020-11-09,1020
2020-11-09 10:25:00,263.4,2020-11-09,1025
2020-11-09 10:30:00,265.3,2020-11-09,1030
2020-11-09 10:35:00,266.06,2020-11-09,1035
2020-11-09 10:40:00,266.0,2020-11-09,1040
2020-11-09 10:45:00,267.07,2020-11-09,1045
2020-11-09 10:50:00,266.69,2020-11-09,1050
2020-11-09 10:55:00,266.99,2020-11-09,1055
2020-11-09 11:00:00,266.41,2020-11-09,1100
2020-11-09 11:05:00,265.48,2020-11-09,1105
2020-11-09 11:10:00,264.38,2020-11-09,1110
2020-11-09 11:15:00,263.39,2020-11-09,1115
2020-11-09 11:20:00,265.0,2020-11-09,1120
2020-11-09 11:25:00,265.32,2020-11-09,1125
2020-11-09 11:30:00,264.2,2020-11-09,1130
2020-11-09 13:05:00,264.6,2020-11-09,1305
2020-11-09 13:10:00,265.7,2020-11-09,1310
2020-11-09 13:15:00,265.26,2020-11-09,1315
2020-11-09 13:20:00,267.66,2020-11-09,1320
2020-11-09 13:25:00,267.89,2020-11-09,1325
2020-11-09 13:30:00,267.4,2020-11-09,1330
2020-11-09 13:35:00,268.01,2020-11-09,1335
2020-11-09 13:40:00,267.94,2020-11-09,1340
2020-11-09 13:45:00,268.18,2020-11-09,1345
2020-11-09 13:50:00,267.61,2020-11-09,1350
2020-11-09 13:55:00,267.0,2020-11-09,1355
2020-11-09 14:00:00,266.85,2020-11-09,1400
2020-11-09 14:05:00,266.52,2020-11-09,1405
2020-11-09 14:10:00,265.48,2020-11-09,1410
2020-11-09 14:15:00,265.96,2020-11-09,1415
2020-11-09 14:20:00,265.93,2020-11-09,1420
2020-11-09 14:25:00,266.39,2020-11-09,1425
2020-11-09 14:30:00,265.25,2020-11-09,1430
2020-11-09 14:35:00,264.68,2020-11-09,1435
2020-11-09 14:40:00,263.52,2020-11-09,1440
2020-11-09 14:45:00,264.68,2020-11-09,1445
2020-11-09 14:50:00,264.78,2020-11-09,1450
2020-11-09 14:55:00,265.47,2020-11-09,1455
2020-11-09 15:00:00,266.43,2020-11-09,1500
2020-11-10 09:35:00,260.07,2020-11-10,0935
2020-11-10 09:40:00,261.59,2020-11-10,0940
2020-11-10 09:45:00,258.33,2020-11-10,0945
2020-11-10 09:50:00,258.83,2020-11-10,0950
2020-11-10 09:55:00,257.15,2020-11-10,0955
2020-11-10 10:00:00,256.22,2020-11-10,1000
2020-11-10 10:05:00,258.35,2020-11-10,1005
2020-11-10 10:10:00,259.8,2020-11-10,1010
2020-11-10 10:15:00,260.68,2020-11-10,1015
2020-11-10 10:20:00,261.1,2020-11-10,1020
2020-11-10 10:25:00,262.47,2020-11-10,1025
2020-11-10 10:30:00,263.8,2020-11-10,1030
2020-11-10 10:35:00,263.88,2020-11-10,1035
2020-11-10 10:40:00,264.77,2020-11-10,1040
2020-11-10 10:45:00,266.0,2020-11-10,1045
2020-11-10 10:50:00,267.48,2020-11-10,1050
2020-11-10 10:55:00,267.11,2020-11-10,1055
2020-11-10 11:00:00,266.52,2020-11-10,1100
2020-11-10 11:05:00,267.88,2020-11-10,1105
2020-11-10 11:10:00,266.47,2020-11-10,1110
2020-11-10 11:15:00,269.4,2020-11-10,1115
2020-11-10 11:20:00,269.09,2020-11-10,1120
2020-11-10 11:25:00,269.1,2020-11-10,1125
2020-11-10 11:30:00,271.88,2020-11-10,1130
2020-11-10 13:05:00,268.85,2020-11-10,1305
2020-11-10 13:10:00,269.53,2020-11-10,1310
2020-11-10 13:15:00,269.37,2020-11-10,1315
2020-11-10 13:20:00,270.52,2020-11-10,1320
2020-11-10 13:25:00,271.38,2020-11-10,1325
2020-11-10 13:30:00,270.03,2020-11-10,1330
2020-11-10 13:35:00,268.82,2020-11-10,1335
2020-11-10 13:40:00,267.5,2020-11-10,1340
2020-11-10 13:45:00,268.3,2020-11-10,1345
2020-11-10 13:50:00,268.95,2020-11-10,1350
2020-11-10 13:55:00,268.34,2020-11-10,1355
2020-11-10 14:00:00,267.03,2020-11-10,1400
2020-11-10 14:05:00,267.91,2020-11-10,1405
2020-11-10 14:10:00,267.01,2020-11-10,1410
2020-11-10 14:15:00,265.41,2020-11-10,1415
2020-11-10 14:20:00,264.0,2020-11-10,1420
2020-11-10 14:25:00,264.96,2020-11-10,1425
2020-11-10 14:30:00,267.09,2020-11-10,1430
2020-11-10 14:35:00,265.82,2020-11-10,1435
2020-11-10 14:40:00,266.99,2020-11-10,1440
2020-11-10 14:45:00,265.61,2020-11-10,1445
2020-11-10 14:50:00,265.48,2020-11-10,1450
2020-11-10 14:55:00,265.75,2020-11-10,1455
2020-11-10 15:00:00,265.92,2020-11-10,1500
2020-11-11 09:35:00,262.8,2020-11-11,0935
2020-11-11 09:40:00,265.27,2020-11-11,0940
2020-11-11 09:45:00,267.15,2020-11-11,0945
2020-11-11 09:50:00,264.32,2020-11-11,0950
2020-11-11 09:55:00,263.04,2020-11-11,0955
2020-11-11 10:00:00,262.98,2020-11-11,1000
2020-11-11 10:05:00,261.9,2020-11-11,1005
2020-11-11 10:10:00,261.73,2020-11-11,1010
2020-11-11 10:15:00,259.77,2020-11-11,1015
2020-11-11 10:20:00,260.82,2020-11-11,1020
2020-11-11 10:25:00,260.03,2020-11-11,1025
2020-11-11 10:30:00,259.78,2020-11-11,1030
2020-11-11 10:35:00,258.95,2020-11-11,1035
2020-11-11 10:40:00,259.65,2020-11-11,1040
2020-11-11 10:45:00,259.27,2020-11-11,1045
2020-11-11 10:50:00,258.48,2020-11-11,1050
2020-11-11 10:55:00,258.05,2020-11-11,1055
2020-11-11 11:00:00,257.98,2020-11-11,1100
2020-11-11 11:05:00,259.26,2020-11-11,1105
2020-11-11 11:10:00,258.82,2020-11-11,1110
2020-11-11 11:15:00,259.13,2020-11-11,1115
2020-11-11 11:20:00,258.38,2020-11-11,1120
2020-11-11 11:25:00,258.26,2020-11-11,1125
2020-11-11 11:30:00,257.05,2020-11-11,1130
2020-11-11 13:05:00,259.72,2020-11-11,1305
2020-11-11 13:10:00,257.31,2020-11-11,1310
2020-11-11 13:15:00,257.53,2020-11-11,1315
2020-11-11 13:20:00,257.99,2020-11-11,1320
2020-11-11 13:25:00,258.57,2020-11-11,1325
2020-11-11 13:30:00,258.6,2020-11-11,1330
2020-11-11 13:35:00,258.1,2020-11-11,1335
2020-11-11 13:40:00,257.9,2020-11-11,1340
2020-11-11 13:45:00,258.0,2020-11-11,1345
2020-11-11 13:50:00,257.12,2020-11-11,1350
2020-11-11 13:55:00,257.15,2020-11-11,1355
2020-11-11 14:00:00,257.21,2020-11-11,1400
2020-11-11 14:05:00,257.94,2020-11-11,1405
2020-11-11 14:10:00,256.1,2020-11-11,1410
2020-11-11 14:15:00,255.09,2020-11-11,1415
2020-11-11 14:20:00,256.01,2020-11-11,1420
2020-11-11 14:25:00,253.7,2020-11-11,1425
2020-11-11 14:30:00,253.27,2020-11-11,1430
2020-11-11 14:35:00,256.26,2020-11-11,1435
2020-11-11 14:40:00,254.2,2020-11-11,1440
2020-11-11 14:45:00,253.06,2020-11-11,1445
2020-11-11 14:50:00,253.28,2020-11-11,1450
2020-11-11 14:55:00,252.76,2020-11-11,1455
2020-11-11 15:00:00,250.84,2020-11-11,1500
2020-11-12 09:35:00,256.0,2020-11-12,0935
2020-11-12 09:40:00,257.11,2020-11-12,0940
2020-11-12 09:45:00,256.68,2020-11-12,0945
